policy_number,inception_date,written_premium,sum_insured,claim_incurred
home19704,2018-04-05,1051.4272012272952,412983.47619729076,0.0
home15566,2017-01-03,464.2195005766884,176585.27035399745,0.0
home11813,2017-03-01,416.56622093139237,156729.13706987834,0.0
home18681,2017-06-04,632.1536432437686,247466.9807190622,0.0
home19153,2018-06-12,749.209724228261,283466.9344154439,0.0
home10615,2018-06-27,419.38319416783173,152944.11043535415,0.0
home19222,2018-05-18,769.3344701912062,291586.1457546714,0.0
home13377,2017-11-16,431.31352792833087,162791.67409444632,0.0
home14697,2017-05-10,448.1894680501896,170052.9905126452,0.0
home10310,2018-01-16,416.8925176041581,151910.98633080735,0.0
home15753,2018-09-21,481.6151531200331,178284.57326738728,0.0
home17950,2017-03-17,557.1910779282946,214748.70505930617,0.0
home18894,2017-09-07,669.0499615857289,260537.9756635136,654.2094313955326
home12657,2017-12-12,423.96860957424894,159725.63327259925,0.0
home202094,2018-08-14,613.1941787326193,227432.1624646139,0.0
home14144,2017-09-10,440.4918729701794,166598.20649313403,0.0
home16735,2018-12-18,510.1612612212806,189375.61088703183,0.0
home10991,2017-01-05,410.0145316838364,154178.55262723583,0.0
home18539,2018-01-02,631.3471619057647,239051.9034910567,0.0
home12652,2018-08-19,436.66666849438093,159708.8791719691,0.0
home16056,2018-12-11,488.52387070529863,181191.48204608838,0.0
home14522,2017-12-22,445.5685009245632,168936.146442682,0.0
home18891,2017-05-06,668.3389388344142,260313.57377662638,0.0
home18455,2018-08-01,621.1635912329934,234696.91188796057,0.0
home19165,2017-03-23,731.1452066996751,284748.8487127747,0.0
home11789,2017-04-24,416.36057406735586,156653.44239433593,0.0
home11000,2017-05-08,410.0945126936466,154199.42211673228,0.0
home15032,2017-09-03,453.88894461727546,172599.68609480315,0.0
home17318,2018-10-07,534.9561385578053,198698.77292578237,0.0
home201578,2018-11-05,481.1797674224862,183632.232143401,0.0
home201704,2018-01-03,496.98924840094344,190669.26220857573,0.0
home201675,2018-01-16,493.6282848220221,189133.7394747875,0.0
home19363,2017-11-12,804.5094796830126,309494.81392370857,0.0
home201041,2018-03-12,438.91401898848727,167017.70439577295,0.0
home12921,2017-06-14,426.3507484377961,160773.6641750101,0.0
home14329,2018-08-22,456.03259108955825,167617.2992169042,0.0
home15932,2018-12-27,485.12985665080487,180008.93472079653,0.0
home17213,2018-10-19,529.9387782199453,196886.0851858703,0.0
home17930,2017-10-27,555.2992404224727,214267.5281902679,0.0
home10965,2018-07-10,422.1235619378263,154131.0607352215,0.0
home16594,2017-07-28,490.4166958683156,187539.34174596317,0.0
home13784,2018-10-11,448.86532558395544,164788.81734847976,0.0
home16515,2017-01-09,487.4808421518143,186489.67844182104,0.0
home14302,2017-04-29,442.4351332314231,167522.3144072872,0.0
home200146,2018-08-06,406.7098219908269,152821.05802452867,0.0
home15853,2017-01-30,469.49047945625324,179240.56195643652,0.0
home13283,2017-04-25,430.11013571083447,162320.0980386755,0.0
home18194,2018-06-25,594.3122690654614,222694.3140141619,0.0
home201787,2018-04-25,509.93391259004227,196438.85671981622,0.0
home16004,2018-05-24,486.8367766873515,180727.38560978754,0.0
home14654,2017-06-13,447.54930459283804,169724.64311678888,0.0
home10693,2018-03-15,420.0215904841342,153190.86014509024,0.0
home15752,2017-10-19,467.56118753817736,178276.9323653092,0.0
home16899,2017-01-22,501.55510018844683,191834.7096216502,0.0
home13592,2018-01-10,446.7428533817705,163774.63466466597,2960.216809181014
home11826,2018-01-01,429.15642604011066,156755.09864850753,0.0
home16566,2017-03-14,489.40725862834876,187145.59260242782,0.0
home16164,2017-07-24,477.30253261815386,182295.86918539164,0.0
home13780,2017-07-24,435.7730836534368,164773.8433237164,0.0
home18428,2018-12-30,617.6843023488269,233028.81990654208,0.0
home10407,2018-04-15,417.5770347217267,152254.4512870586,0.0
home19057,2018-05-12,726.8048611683636,273814.33550029556,0.0
home17422,2018-03-05,539.9652259804111,201062.86444433552,0.0
home15138,2018-06-24,469.37742487006915,173334.9438573537,0.0
home18762,2017-08-13,645.5148465949937,252145.5251676772,0.0
home17642,2018-07-13,551.8960097424964,206168.69544417516,0.0
home10604,2018-11-09,419.3253428128083,152912.9170576107,0.0
home14137,2017-10-07,440.44746524878633,166564.51338422883,0.0
home15516,2017-01-23,463.046229568535,176150.14376815368,0.0
home10211,2017-04-24,403.9336848116397,151577.13475575796,0.0
home19925,2018-11-18,1780.2329232249958,705673.9396448605,0.0
home200764,2018-01-16,426.9597272684539,161752.81756781926,0.0
home18401,2018-01-23,615.1809868371887,231958.65752614423,0.0
home12065,2018-01-23,431.09707130643875,157549.01224956356,0.0
home18396,2018-03-03,614.3244411476599,231731.69366581572,571.2917394783758
home14621,2018-05-25,460.4414449557424,169499.29264562714,0.0
home201286,2018-01-01,453.26375473275164,173111.4803254653,0.0
home17816,2017-08-06,547.0499774729476,210929.59413868707,0.0
home19808,2017-08-04,1230.1615879216597,482183.0965613018,0.0
home200609,2018-07-17,421.22467200935864,159303.7551833676,0.0
home16587,2018-12-23,504.8293453927048,187378.7433653106,0.0
home200513,2018-06-18,417.6952067691905,157679.8265035438,0.0
home11862,2018-07-03,429.51303753063246,156913.56120724097,0.0
home13112,2018-09-26,441.26883008493036,161560.86661943176,0.0
home201611,2018-10-11,485.4738110773147,185282.92747680203,0.0
home12754,2018-06-27,437.5332706730063,160087.59853981808,0.0
home15033,2018-06-25,467.5258199911766,172603.87819913108,0.0
home16773,2018-02-03,511.4055941011097,189899.0755977616,0.0
home10929,2017-10-12,409.6261885983301,153975.11828779028,0.0
home14382,2017-07-02,443.6401201766649,168021.25887678555,0.0
home14863,2018-07-20,464.53215048775564,171225.9950950893,0.0
home19726,2018-11-20,1089.4820653121449,425598.8240327667,0.0
home10099,2018-06-15,414.77401846076197,151084.5664533227,0.0
home19449,2018-01-27,867.1576205175066,326907.6076682421,0.0
home14643,2017-05-07,447.35803147585216,169653.72256909613,0.0
home11946,2017-09-30,417.6952188619831,157161.39842100418,500.7452215705104
home11274,2018-08-14,424.645245182757,155036.67712883546,557.0146531954116
home10146,2017-08-18,403.30068696330443,151296.34295172372,0.0
home19382,2017-03-23,812.5309042862955,313245.9482605987,0.0
home17198,2018-02-01,529.4052598050595,196623.52369437405,0.0
home202396,2018-01-03,945.0153491549178,360317.8401635826,0.0
home19490,2017-04-18,866.3843209661595,336563.3875582195,0.0
home19692,2018-03-02,1038.8518436871643,409878.49752204085,0.0
home13337,2017-10-25,430.87673211291366,162558.98995294643,0.0
home14080,2017-08-23,439.7180795410883,166245.41712703247,0.0
home14755,2017-02-14,449.06120362941874,170457.1167365428,0.0
home11413,2017-05-30,413.34468190564627,155427.47686562597,0.0
home17575,2017-04-01,532.274530599911,204623.41055644292,0.0
home17399,2017-05-01,522.8419725433502,200462.02058301144,4935.362461658243
home12885,2017-12-30,425.96085475218706,160626.56837743532,0.0
home17166,2017-07-01,512.2244368723927,196074.4312263431,0.0
home16400,2017-04-17,483.8930418638679,185144.754825641,0.0
home19202,2018-06-22,763.2326435682605,288301.01557493943,0.0
home17449,2017-07-15,525.3225385987247,201537.23199362634,0.0
home13521,2018-07-23,445.98102057933727,163421.7692928755,0.0
home18671,2017-05-15,630.5179983687959,246788.64530862687,0.0
home12421,2017-03-08,421.8766098938747,158772.15127592572,0.0
home18224,2018-12-11,597.3353024133585,223690.94849702794,0.0
home12016,2018-09-18,430.80218126545043,157328.98407639016,0.0
home11452,2018-05-17,426.08977667714777,155546.38375592363,0.0
home11824,2018-06-08,429.14375560768457,156751.5151981424,0.0
home17721,2017-06-27,540.8685848806805,208263.6054188062,0.0
home201883,2018-05-23,532.997590706808,202791.34125995316,8026.493206737042
home14786,2017-09-24,449.6129836971907,170691.24607941628,0.0
home200056,2018-02-23,403.78199895929487,151636.28082287638,0.0
home15844,2018-10-14,483.3121396754127,179139.42921815722,0.0
home12776,2017-12-08,425.01330711078725,160165.518269581,0.0
home15538,2017-05-04,463.61232899575623,176362.83367702004,0.0
home19420,2017-02-12,827.036107936831,320206.7790539524,0.0
home15447,2018-11-10,475.3192769842076,175588.6217969101,0.0
home10728,2018-08-29,420.2923856890021,153305.93381773034,0.0
home11317,2018-05-17,425.0168790429654,155167.66959214266,0.0
home10057,2017-11-07,401.92414793994595,150898.92338485163,1282.273566577647
home16165,2017-01-22,477.3290078371407,182298.6100659894,0.0
home201445,2018-09-22,465.8274885469588,178423.56140276627,0.0
home12815,2018-01-04,438.1186975660984,160339.065633778,0.0
home14494,2018-10-29,458.25782945373385,168770.02458338076,0.0
home12408,2017-02-04,421.73275725913237,158725.25008652656,0.0
home11930,2017-07-21,417.60546721628634,157112.22614349786,0.0
home12763,2017-09-09,424.8405143320315,160122.09103173137,0.0
home12052,2018-04-13,431.00042001226706,157481.62435004412,0.0
home13456,2017-10-01,432.1111281228632,163116.98344021413,0.0
home13609,2018-02-03,446.9244795744573,163842.41114457013,0.0
home19463,2017-03-01,848.3086763715994,329948.58013798425,0.0
home11139,2018-03-26,423.4055133529724,154594.18950315536,0.0
home14569,2017-05-15,446.3272680520047,169154.7980932137,0.0
home10734,2018-07-23,420.37005135747245,153326.48607958457,0.0
home14796,2017-11-10,449.73094515174927,170750.64545495503,0.0
home18917,2018-11-18,692.3043014205474,261877.89978988067,0.0
home202120,2018-06-19,623.6080461330115,232819.73957475804,0.0
home18033,2018-12-27,580.3608444979433,217696.6710308373,0.0
home12371,2018-01-29,434.02406810726416,158594.53480093862,0.0
home13920,2018-06-19,450.7416757830503,165386.5793898442,0.0
home201477,2018-06-23,469.56626163526425,179557.08083046624,0.0
home10989,2017-09-18,410.0025372789406,154175.35088615853,15673.815707396787
home13128,2018-11-09,441.40926271520186,161618.88824726746,0.0
home201487,2018-10-12,470.02960022997564,179858.8020928053,0.0
home11296,2017-05-06,412.43198239270026,155096.53768636603,0.0
home11133,2017-01-16,411.04277934606233,154584.09469559818,0.0
home202238,2018-02-18,701.0182696406712,261258.33032134653,0.0
home202487,2018-12-14,2183.3766082198445,865812.925673429,0.0
home201220,2018-02-04,448.4915197559468,171452.72769438414,0.0
home19339,2017-09-14,793.6185970778174,306099.2283522887,0.0
home18917,2017-11-18,672.1400984665509,261877.89978988067,0.0
home10239,2017-07-12,404.16690600005427,151688.43614834087,0.0
home18728,2018-01-28,657.8750697403226,250373.08255534119,0.0
home12875,2017-07-10,425.89593553091026,160552.45957751916,0.0
home18375,2017-05-23,593.9470367300873,230889.92163869922,0.0
home10195,2018-10-28,415.8827377058782,151528.93438753573,0.0
home16425,2018-12-26,499.08527905785706,185515.71888133453,0.0
home202186,2018-04-11,655.4443973053641,246078.16437222093,0.0
home13979,2017-01-04,438.2129641891175,165701.65005639713,0.0
home10323,2018-02-14,416.9524608194852,151961.36214479842,0.0
home202419,2018-03-29,1002.5204427265815,406643.47226791596,0.0
home17415,2018-07-10,539.4808962647248,200844.0954868665,0.0
home16022,2017-06-21,473.2714920317338,180904.936577169,0.0
home12151,2018-03-24,431.95198514378484,157813.38067612832,0.0
home12131,2017-02-25,419.1274722084305,157753.17712790926,0.0
home17235,2018-06-13,531.1122139025025,197138.4979688986,0.0
home18274,2018-06-04,602.7055470118531,226086.39622330762,0.0
home16250,2018-04-05,493.7378231345131,183169.9833094694,0.0
home13704,2017-07-11,434.8290638514475,164355.10698778596,0.0
home11603,2017-08-11,414.8811704850716,156059.21968252855,0.0
home13860,2017-07-11,436.89872882756623,165130.384827715,0.0
home17747,2017-08-14,542.6051378631394,208941.12175125262,0.0
home10197,2017-06-26,403.79810939336517,151533.74140588945,0.0
home14502,2017-05-09,445.1434882773542,168838.32161634418,0.0
home14032,2017-07-06,439.0920207000896,166004.2672456086,0.0
home16018,2018-01-19,487.3636009811378,180890.73168815294,0.0
home202084,2018-03-13,608.5926506530043,225693.9965539191,0.0
home12411,2017-04-19,421.76428564450725,158729.40315346327,0.0
home11539,2018-10-20,426.8001166458623,155824.1776767259,0.0
home12744,2017-08-09,424.70051558538637,160041.2819800115,0.0
home15050,2017-10-04,454.21117531927973,172753.17967507828,0.0
home201665,2018-02-09,492.84493634693274,188461.15167296433,0.0
home13220,2017-02-26,429.4783506437079,161988.6786672815,0.0
home13529,2018-07-08,446.06825536940386,163456.43243022385,0.0
home16721,2018-03-31,509.66569022267447,189216.76799658284,0.0
home17601,2018-01-18,549.3834608628106,205405.46081668255,0.0
home200621,2018-04-19,421.84163711957945,159436.75839678218,0.0
home200000,2018-04-07,400.3291749904359,150308.5157917008,0.0
home19455,2017-01-31,843.7825782000066,328351.4108140195,0.0
home18183,2017-12-21,576.1664535467737,222383.62475032412,0.0
home202398,2018-12-12,948.6708141029296,363664.8437373742,0.0
home16385,2017-10-29,483.38617145006856,184956.35140847033,506.27988604077774
home19290,2018-11-25,793.4344203197902,299100.1851283363,0.0
home15718,2017-08-08,467.107371763558,178039.1407456078,0.0
home12102,2018-05-04,431.43309514653106,157660.49754993408,0.0
home11985,2017-02-10,418.09117469557185,157237.73633110785,0.0
home10317,2018-09-23,416.92240878795087,151940.25400846225,0.0
home11635,2018-11-30,427.5879964104381,156156.3271402417,0.0
home15238,2017-12-08,457.51965828683626,173959.80753700857,0.0
home15607,2018-01-02,478.8466265841512,177026.99553402327,0.0
home201418,2018-09-04,463.53422449027687,177387.6833508881,0.0
home14603,2018-03-11,460.2533434517439,169355.27256104597,0.0
home13229,2017-08-04,429.55783903746595,162042.56994035156,0.0
home12932,2018-04-07,439.27023177953794,160827.78061050831,0.0
home18610,2018-01-13,639.9897488754204,243808.01182132104,0.0
home16198,2017-07-15,477.99490817713206,182704.21566353817,0.0
home14949,2018-08-08,466.0717020917315,171906.86568243816,0.0
home18134,2018-03-11,588.066743264826,220836.87124908046,0.0
home16151,2017-09-07,476.8755732868232,182162.42502908164,0.0
home19110,2017-04-05,717.9696227968271,278880.66072529287,0.0
home201329,2018-05-05,456.470530186703,174300.69540673224,0.0
home12423,2018-09-04,434.54140055651334,158788.26918986897,0.0
home15255,2017-08-31,457.75617571217623,174036.34131569022,0.0
home201120,2018-12-22,442.58578307990024,168920.05040171067,0.0
home16093,2017-04-09,475.16277776125725,181491.64412843657,0.0
home11087,2017-12-08,410.66142710208265,154449.66215796754,0.0
home17416,2018-04-09,539.5701798542972,200888.61180059682,0.0
home12363,2017-03-05,421.31588086068683,158553.30383586333,0.0
home15157,2017-11-28,456.1346133571388,173435.86611976477,507.72670512033574
home15334,2017-07-03,459.24390978964504,174757.12136218013,0.0
home12359,2018-02-15,433.91038260717585,158530.51918523267,0.0
home13369,2018-11-12,444.1238216925581,162746.7046005913,0.0
home12918,2017-05-03,426.29896427287576,160771.08171288198,0.0
home201150,2018-01-26,444.7299818932421,169501.1486097798,0.0
home16685,2018-10-24,508.3242440577407,188648.96323978654,0.0
home16452,2018-09-05,499.97026154857735,185768.11768546287,0.0
home13597,2018-06-27,446.80190860660645,163799.96689442685,0.0
home15493,2018-06-10,476.3961675078715,175947.74478595957,0.0
home10550,2017-06-08,406.72161017354904,152741.34799857286,0.0
home14653,2017-01-03,447.5486145421462,169722.53823269403,0.0
home12447,2017-03-18,422.0346087586627,158859.06925785923,0.0
home14635,2017-08-08,447.23588661100007,169610.2788012013,0.0
home13656,2018-11-23,447.34206300735576,164127.4853641206,0.0
home16300,2018-12-15,495.3645101046371,183935.76974470416,0.0
home17035,2017-01-08,506.5826602083757,193949.10303869605,0.0
home202449,2018-06-28,1223.3277046327094,474474.2591775811,0.0
home11719,2017-02-01,415.8012844452704,156443.00340905463,0.0
home200579,2018-08-02,419.8998214525612,158874.88457749816,0.0
home17164,2017-10-06,512.0906490889589,196038.24648713117,0.0
home18083,2017-11-08,566.7633192790024,219484.47384091886,0.0
home15427,2018-03-12,474.9444846904167,175404.2358871342,0.0
home17859,2017-05-21,550.3032027272393,212156.46741997768,0.0
home15194,2018-03-03,470.5169699341771,173656.5327482646,0.0
home10275,2018-03-12,416.59841956133357,151804.45825913394,0.0
home200636,2018-10-22,422.44563077338904,159623.71580113997,0.0
home11621,2018-12-01,427.45656979280005,156112.78046033668,0.0
home15439,2018-07-08,475.15639399320895,175534.3285766208,0.0
home14256,2017-06-16,441.96682240021744,167329.63884994277,0.0
home12196,2018-02-01,432.2667435256649,157958.8235706953,0.0
home18450,2018-08-18,619.8265563130398,234418.40104447992,0.0
home16157,2018-05-31,491.3066212174058,182273.89819989493,0.0
home14233,2017-04-06,441.7253820909932,167113.4623141544,0.0
home11728,2017-09-16,415.88384256206257,156472.70253613158,0.0
home13422,2017-09-08,431.77728011221416,163013.41794398316,0.0
home202018,2018-06-09,572.0930838740694,217179.2439431588,0.0
home13694,2018-11-29,447.7475683882,164295.74625801705,0.0
